s_0001[ce],13BDglcn
s_0002[c],13BDglcn
s_0003[e],13BDglcn
s_0004[ce],16BDglcn
s_0006[m],2ahhmd
s_0007[c],aconm
s_0008[m],23dhmp
s_0009[c],3c2hmp
s_0010[c],3c4mop
s_0011[m],3c4mop
s_0012[m],micit
s_0015[c],argsuc
s_0016[m],23dhmb
s_0017[c],4ppan
s_0018[c],5dpmev
s_0019[c],5pmev
s_0020[c],actn__R
s_0021[c],crn
s_0022[e],crn
s_0023[m],crn
s_0024[p],crn
s_0025[c],lac__D
s_0026[e],lac__D
s_0027[m],lac__D
s_0028[c],mev__R
s_0029[e],mev__R
s_0030[c],pant__R
s_0031[c],pnto__R
s_0032[e],pnto__R
s_0033[c],lgt__S
s_0034[m],lgt__S
s_0035[c],btd_RR
s_0036[e],btd_RR
s_0037[c],Ssq23epx
s_0038[er],Ssq23epx
s_0039[m],2ahbut
s_0042[p],3hdcoa
s_0048[p],3hddcoa
s_0051[p],3hhdcoa
s_0054[p],3htdcoa
s_0056[c],3mop
s_0058[e],3mop
s_0060[m],3mop
s_0061[c],dhor__S
s_0062[c],lald__L
s_0063[c],lac__L
s_0064[e],lac__L
s_0065[m],lac__L
s_0066[c],mal__L
s_0067[e],mal__L
s_0068[m],mal__L
s_0069[p],mal__L
s_0075[c],13dpg
s_0076[c],2cpr5p
s_0077[c],prfp
s_0078[c],prbamp
s_0079[c],g3pi
s_0080[e],g3pi
s_0084[e],pchol_cho
s_0086[c],3ig3p
s_0087[c],1mncam
s_0089[c],pail_cho
s_0116[c],1p3h5c
s_0117[m],1p3h5c
s_0118[c],1pyr5c
s_0119[m],1pyr5c
s_0120[c],10fthf
s_0121[m],10fthf
s_0122[c],44mzym
s_0123[n],mi1345p
s_0124[n],mi3456p
s_0125[n],mi145p
s_0126[c],mi1p__D
s_0127[er],mi1p__D
s_0129[m],mi3p__D
s_0131[c],23camp
s_0132[c],dad_2
s_0133[e],dad_2
s_0134[c],dgsn
s_0135[e],dgsn
s_0136[c],din
s_0137[e],din
s_0138[c],duri
s_0139[e],duri
s_0140[c],23dpg
s_0141[c],25drapp
s_0142[c],25dthpp
s_0143[c],caphis
s_0144[c],cmaphis
s_0145[m],acg5sa
s_0147[c],cmusa
s_0148[m],6hmhpt
s_0149[c],2dhp
s_0150[m],2dhp
s_0152[c],drib
s_0153[c],2dr5p
s_0154[m],2hpmhmbq
s_0155[m],2hp6mbq
s_0156[m],2hpmmbq
s_0157[m],2hp6mp
s_0158[c],db4p
s_0161[er],2hhxdal
s_0162[c],3c3hmp
s_0163[e],3c3hmp
s_0164[m],3c3hmp
s_0165[c],2ippm
s_0166[c],2mbald
s_0167[e],2mbald
s_0168[m],2mbald
s_0169[c],2mbtoh
s_0170[e],2mbtoh
s_0171[m],2mbtoh
s_0172[c],2mbac
s_0173[e],2mbac
s_0174[m],2mcit
s_0176[c],2oxoadp
s_0177[m],2oxoadp
s_0178[c],2obut
s_0179[m],2obut
s_0180[c],akg
s_0181[e],akg
s_0182[m],akg
s_0183[n],akg
s_0184[p],akg
s_0185[c],2phetoh
s_0186[e],2phetoh
s_0187[m],2phetoh
s_0188[c],2pg
s_0189[c],ggdp
s_0190[c],frdp
s_0191[m],frdp
s_0192[c],camp
s_0193[c],35ccmp
s_0194[c],35cdamp
s_0195[c],35cgmp
s_0196[c],35cimp
s_0197[c],dpcoa
s_0200[m],dpcoa
s_0201[c],paps
s_0204[c],34hpp
s_0206[p],34hpp
s_0207[c],imacp
s_0208[c],aproa
s_0210[c],3dhq
s_0211[c],3dhsk
s_0212[c],3dh5hpb
s_0213[m],3dh5hpb
s_0214[m],3hph5mb
s_0215[c],3ophb_5
s_0216[m],3ophb_5
s_0218[c],hmgcoa
s_0221[m],hmgcoa
s_0222[c],hLkynr
s_0224[c],3hanthrn
s_0229[p],CE2248
s_0231[er],3dsphgn
s_0232[c],3mob
s_0233[m],3mob
s_0234[c],3mbald
s_0235[e],3mbald
s_0236[m],3mbald
s_0239[p],3odcoa
s_0243[p],3ohxccoa
s_0247[p],3oddcoa
s_0250[p],3ohodcoa
s_0253[p],3ohdcoa
s_0257[p],3otdcoa
s_0258[c],3php
s_0259[c],pser__L
s_0260[c],3pg
s_0261[c],skm5p
s_0262[c],44mctr
s_0264[c],phthr
s_0267[c],2mahmp
s_0268[c],4ampm
s_0269[c],4adcho
s_0270[c],4ahmmp
s_0271[c],4abz
s_0272[e],4abz
s_0273[m],4abz
s_0274[c],4abutn
s_0275[m],4abutn
s_0280[c],4gudbd
s_0281[c],4gudbutn
s_0282[c],4h2oglt
s_0283[m],4h2oglt
s_0284[p],4h2oglt
s_0285[c],4hthr
s_0286[c],4hbz
s_0287[m],4hbz
s_0290[m],4hbzcoa
s_0291[c],4mop
s_0292[m],4mop
s_0293[c],4mpetz
s_0294[c],4met2obut
s_0295[c],4pasp
s_0296[c],4mzym
s_0298[c],aps
s_0299[c],25aics
s_0300[c],air
s_0301[c],fgam
s_0302[c],fpram
s_0303[c],5mta
s_0304[c],methf
s_0305[m],methf
s_0306[c],mlthf
s_0307[m],mlthf
s_0308[c],thfglu
s_0310[c],4mhetz
s_0311[c],dkmpp
s_0312[c],prlp
s_0313[c],5aprbu
s_0314[c],4r5au
s_0315[c],5aop
s_0316[e],5aop
s_0317[m],5aop
s_0318[c],ppmi12346p
s_0319[c],5fthf
s_0320[e],5fthf
s_0321[m],5fthf
s_0322[c],5mthf
s_0323[c],mhpglu
s_0324[c],3psme
s_0325[c],gar
s_0326[c],prbatp
s_0327[c],pram
s_0328[c],dmlz
s_0329[er],gpail_hs
s_0331[er],acgpail_hs
s_0335[c],6pgl
s_0340[c],6pgc
s_0341[c],dann
s_0342[e],dann
s_0343[c],dhnpt
s_0344[m],dhnpt
s_0345[c],dhpmp
s_0346[c],ahdt
s_0347[c],dhpt
s_0348[m],dhpt
s_0349[c],2dda7p
s_0350[m],2dda7p
s_0352[c],8aonn
s_0354[e],8aonn
s_0357[c],xan
s_0358[e],xan
s_0359[c],acald
s_0360[e],acald
s_0361[m],acald
s_0362[c],ac
s_0363[er],ac
s_0364[e],ac
s_0365[m],ac
s_0366[n],ac
s_0367[c],aacoa
s_0370[m],aacoa
s_0372[m],acACP
s_0373[c],accoa
s_0376[m],accoa
s_0377[n],accoa
s_0378[p],accoa
s_0383[c],ade
s_0384[e],ade
s_0385[m],ade
s_0386[c],adn
s_0387[e],adn
s_0389[c],amp2p
s_0390[c],pap
s_0391[e],pap
s_0392[m],pap
s_0393[c],dcamp
s_0394[c],adp
s_0395[er],adp
s_0397[m],adp
s_0398[n],adp
s_0399[p],adp
s_0402[n],adprib
s_0403[c],aicar
s_0404[c],alatrna
s_0405[c],alltt
s_0406[e],alltt
s_0407[c],alltn
s_0408[e],alltn
s_0409[c],tre6p
s_0410[c],gal1p
s_0411[c],gam1p
s_0412[c],gam6p
s_0413[e],gam6p
s_0415[c],r1p
s_0416[m],r1p
s_0417[c],aacald
s_0418[c],aact
s_0419[c],nh4
s_0420[e],nh4
s_0421[m],nh4
s_0423[c],amp
s_0424[m],amp
s_0425[n],amp
s_0426[p],amp
s_0427[c],anth
s_0428[c],argtrna
s_0429[m],argtrna
s_0430[c],asntrna
s_0431[m],asntrna
s_0432[c],asptrna
s_0433[m],asptrna
s_0434[c],atp
s_0435[er],atp
s_0437[m],atp
s_0438[n],atp
s_0439[p],atp
s_0441[c],ala_B
s_0442[c],f26bp
s_0443[c],mpdol
s_0444[g],mpdol
s_0445[c],hco3
s_0446[e],hco3
s_0447[m],hco3
s_0448[n],hco3
s_0450[c],biomass
s_0451[c],btn
s_0452[e],btn
s_0453[c],btamp
s_0454[m],b124tc
s_0455[c],cbp
s_0456[c],co2
s_0457[er],co2
s_0458[e],co2
s_0460[m],co2
s_0461[n],co2
s_0462[p],co2
s_0465[m],malACP
s_0467[c],cdp
s_0468[n],cdp
s_0469[c],cdpchol
s_0474[c],cdpea
s_0475[er],cer1_24
s_0476[g],cer1_24
s_0477[m],cer1_24
s_0478[er],cer1_26
s_0479[g],cer1_26
s_0480[m],cer1_26
s_0481[er],cer2_24
s_0482[g],cer2_24
s_0483[m],cer2_24
s_0484[er],cer2_26
s_0485[g],cer2_26
s_0486[m],cer2_26
s_0493[er],cer3_24
s_0494[g],cer3_24
s_0495[m],cer3_24
s_0496[er],cer3_26
s_0497[g],cer3_26
s_0498[m],cer3_26
s_0507[er],hexc
s_0509[c],chtn
s_0510[ce],chitos
s_0511[ce],chol
s_0512[c],chol
s_0513[e],chol
s_0514[c],cholp
s_0515[c],chor
s_0516[c],acon_C
s_0517[m],acon_C
s_0522[c],cit
s_0523[e],cit
s_0524[m],cit
s_0525[p],cit
s_0526[c],cmp
s_0528[m],cmp
s_0529[c],coa
s_0530[er],coa
s_0531[lp],coa
s_0532[m],coa
s_0533[n],coa
s_0534[p],coa
s_0538[c],cpppg3
s_0539[c],ctp
s_0541[m],ctp
s_0542[c],cystrna
s_0543[c],cytd
s_0544[e],cytd
s_0545[c],csn
s_0546[e],csn
s_0547[c],Dara14lac
s_0548[c],arab__D
s_0549[e],arab__D
s_0550[c],eig3p
s_0551[c],e4p
s_0552[m],e4p
s_0553[c],fru
s_0554[e],fru
s_0555[c],fdp
s_0556[c],f1p
s_0557[c],f6p
s_0558[c],gal
s_0559[e],gal
s_0560[e],galur
s_0561[c],sbt__D
s_0562[e],sbt__D
s_0563[c],glc__D
s_0565[e],glc__D
s_0566[v],glc__D
s_0567[c],g1p
s_0568[c],g6p
s_0570[c],glyald
s_0571[c],man
s_0572[e],man
s_0573[c],man1p
s_0574[c],man6p
s_0575[c],rib__D
s_0576[e],rib__D
s_0577[c],ru5p__D
s_0578[c],xyl__D
s_0579[e],xyl__D
s_0580[c],xylu__D
s_0581[c],xu5p__D
s_0582[c],dadp
s_0583[n],dadp
s_0584[c],damp
s_0585[m],damp
s_0586[c],datp
s_0587[c],dcdp
s_0588[n],dcdp
s_0589[c],dcmp
s_0590[c],dctp
s_0591[c],dnad
s_0593[n],dnad
s_0595[c],dca
s_0597[e],dca
s_0600[p],dca
s_0605[p],dccoa
s_0606[lp],decdp
s_0610[c],dcyt
s_0611[e],dcyt
s_0612[c],dtbt
s_0613[c],dgdp
s_0614[n],dgdp
s_0615[c],dgmp
s_0616[m],dgmp
s_0617[c],dgtp
s_0618[c],didp
s_0620[er],dag_hs
s_0625[c],dhf
s_0626[m],dhf
s_0627[m],dhlam
s_0628[m],dhlpro
s_0629[c],dhap
s_0631[lp],dhap
s_0632[m],dhap
s_0633[c],ppi
s_0635[lp],ppi
s_0636[m],ppi
s_0637[n],ppi
s_0638[p],ppi
s_0639[c],ditp
s_0642[c],dolichol
s_0644[er],dolmanp
s_0645[c],dolp
s_0646[er],dolp
s_0647[c],dtdp
s_0649[c],dtmp
s_0650[c],dttp
s_0651[e],dttp
s_0652[c],dudp
s_0653[n],dudp
s_0654[c],dump
s_0655[n],dump
s_0656[c],dutp
s_0657[c],epist
s_0659[e],epist
s_0662[c],ergtetrol
s_0663[er],ergtetrol
s_0664[c],ergtrol
s_0665[ce],ergst
s_0666[c],ergst
s_0667[er],ergst
s_0668[e],ergst
s_0669[lp],ergst
s_0670[c],ergst3glc
s_0677[c],e4hglu
s_0678[m],e4hglu
s_0679[p],e4hglu
s_0680[c],etoh
s_0681[e],etoh
s_0682[m],etoh
s_0683[c],etha
s_0684[e],etha
s_0687[c],fad
s_0688[m],fad
s_0689[c],fadh2
s_0690[m],fadh2
s_0692[lp],frdp
s_0699[ce],fecost
s_0700[c],fecost
s_0702[e],fecost
s_0703[lp],fecost
s_0709[m],ficytc
s_0710[m],focytc
s_0712[m],pheme
s_0713[m],fmettrna
s_0714[c],fmn
s_0715[e],fmn
s_0716[m],fmn
s_0717[c],fmnh2
s_0719[c],fol
s_0720[e],fol
s_0721[c],fald
s_0722[c],for
s_0723[e],for
s_0724[m],for
s_0725[c],fum
s_0726[e],fum
s_0727[m],fum
s_0734[c],4abut
s_0736[e],4abut
s_0738[m],4abut
s_0739[c],gdp
s_0740[g],gdp
s_0741[m],gdp
s_0742[n],gdp
s_0743[c],gdpmann
s_0744[g],gdpmann
s_0745[c],grdp
s_0746[lp],ggdp
s_0747[c],glntrna
s_0748[c],glutrna
s_0749[m],glutrna
s_0750[c],gthrd
s_0751[e],gthrd
s_0752[m],gthrd
s_0753[v],gthrd
s_0754[c],gthox
s_0755[e],gthox
s_0756[m],gthox
s_0757[c],glytrna
s_0764[c],g3p
s_0765[c],glyc
s_0766[e],glyc
s_0767[c],glyc3p
s_0769[lp],glyc3p
s_0770[m],glyc3p
s_0771[c],dha
s_0773[c],glycogen
s_0774[v],glycogen
s_0775[c],gcald
s_0776[e],gcald
s_0777[m],gcald
s_0779[c],glx
s_0780[e],glx
s_0781[p],glx
s_0782[c],gmp
s_0783[g],gmp
s_0785[c],gtp
s_0786[m],gtp
s_0787[c],gua
s_0788[e],gua
s_0789[m],gua
s_0790[c],gsn
s_0791[e],gsn
s_0792[m],gsn
s_0793[ce],h
s_0794[c],h
s_0795[er],h
s_0796[e],h
s_0797[g],h
s_0798[lp],h
s_0799[m],h
s_0800[n],h
s_0801[p],h
s_0802[v],h
s_0803[c],h2o
s_0804[er],h2o
s_0805[e],h2o
s_0806[g],h2o
s_0807[m],h2o
s_0808[n],h2o
s_0809[p],h2o
s_0810[v],h2o
s_0811[m],hemeA
s_0812[m],hemeO
s_0815[lp],hepdp
s_0816[c],hexccoa
s_0817[er],hexccoa
s_0819[p],hexccoa
s_0823[p],hdd2coa
s_0825[er],hxdcal
s_0826[e],hxdcal
s_0830[lp],hexdp
s_0831[m],hexdp
s_0832[c],histrna
s_0833[m],histrna
s_0836[m],hicit
s_0837[c],h2o2
s_0838[m],h2o2
s_0839[n],h2o2
s_0840[p],h2o2
s_0841[c],h2s
s_0843[c],hxan
s_0844[e],hxan
s_0846[c],idp
s_0847[c],iletrna
s_0848[m],iletrna
s_0849[c],imp
s_0850[c],id3acald
s_0851[e],id3acald
s_0852[m],id3acald
s_0853[c],ind3ac
s_0854[m],ind3ac
s_0855[c],indpyr
s_0856[c],ins
s_0857[e],ins
s_0924[c],fe2
s_0925[e],fe2
s_0926[m],fe2
s_0927[c],iamac
s_0928[e],iamac
s_0929[c],iamoh
s_0930[e],iamoh
s_0931[m],iamoh
s_0932[c],ibutoh
s_0933[e],ibutoh
s_0934[m],ibutoh
s_0935[c],ibutac
s_0936[e],ibutac
s_0937[c],2mppal
s_0938[e],2mppal
s_0939[m],2mppal
s_0940[c],icit
s_0941[m],icit
s_0942[p],icit
s_0943[c],ipdp
s_0944[lp],ipdp
s_0945[m],ipdp
s_0946[m],itacon
s_0949[m],itaccoa
s_0950[c],itp
s_0951[c],phpyr
s_0952[c],2aobut
s_0953[c],L2aadp
s_0954[m],4hglusa
s_0955[c],ala__L
s_0956[e],ala__L
s_0957[m],ala__L
s_0958[c],athr__L
s_0959[c],L2aadp6sa
s_0960[c],2amsa
s_0961[c],abt
s_0962[e],abt
s_0963[c],arab__L
s_0964[e],arab__L
s_0965[c],arg__L
s_0966[e],arg__L
s_0967[m],arg__L
s_0968[v],arg__L
s_0969[c],asn__L
s_0970[e],asn__L
s_0971[m],asn__L
s_0972[v],asn__L
s_0973[c],asp__L
s_0974[e],asp__L
s_0975[m],asp__L
s_0976[p],asp__L
s_0977[v],asp__L
s_0978[c],aspsa
s_0979[c],citr__L
s_0980[c],cyst__L
s_0981[c],cys__L
s_0982[e],cys__L
s_0983[c],cgly
s_0984[c],cysi__L
s_0985[v],cysi__L
s_0986[c],glu5p
s_0987[c],gluala
s_0988[c],glucys
s_0989[c],sbt__L
s_0990[e],sbt__L
s_0991[c],glu__L
s_0992[e],glu__L
s_0993[m],glu__L
s_0994[n],glu__L
s_0995[p],glu__L
s_0996[v],glu__L
s_0997[c],glu5sa
s_0999[c],gln__L
s_1000[e],gln__L
s_1001[n],gln__L
s_1002[v],gln__L
s_1003[c],gly
s_1004[e],gly
s_1005[m],gly
s_1006[c],his__L
s_1007[e],his__L
s_1008[m],his__L
s_1009[v],his__L
s_1010[c],histd
s_1011[c],hisp
s_1012[c],hcys__L
s_1014[c],hom__L
s_1015[e],hom__L
s_1016[c],ile__L
s_1017[e],ile__L
s_1018[m],ile__L
s_1019[v],ile__L
s_1020[c],Lkynr
s_1021[c],leu__L
s_1022[e],leu__L
s_1023[m],leu__L
s_1024[v],leu__L
s_1025[c],lys__L
s_1026[e],lys__L
s_1027[m],lys__L
s_1028[v],lys__L
s_1029[c],met__L
s_1030[e],met__L
s_1031[m],met__L
s_1032[c],phe__L
s_1033[e],phe__L
s_1034[m],phe__L
s_1035[c],pro__L
s_1036[e],pro__L
s_1037[m],pro__L
s_1038[c],saccrp__L
s_1039[c],ser__L
s_1040[er],ser__L
s_1041[e],ser__L
s_1042[m],ser__L
s_1043[c],srb__L
s_1044[e],srb__L
s_1045[c],thr__L
s_1046[e],thr__L
s_1047[m],thr__L
s_1048[c],trp__L
s_1049[e],trp__L
s_1050[m],trp__L
s_1051[c],tyr__L
s_1052[e],tyr__L
s_1053[m],tyr__L
s_1054[p],tyr__L
s_1055[v],tyr__L
s_1056[c],val__L
s_1057[e],val__L
s_1058[m],val__L
s_1059[c],lanost
s_1061[e],lanost
s_1065[c],ddca
s_1067[e],ddca
s_1070[p],ddca
s_1073[c],ddcacoa
s_1076[p],ddcacoa
s_1077[c],leutrna
s_1078[m],leutrna
s_1079[c],leuktrA4
s_1080[n],leuktrA4
s_1081[c],leuktrB4
s_1082[n],leuktrB4
s_1085[er],lgnc
s_1097[m],lpam
s_1098[m],lpro
s_1099[c],lystrna
s_1100[m],lystrna
s_1101[c],malcoa
s_1104[m],malcoa
s_1105[c],malt
s_1106[e],malt
s_1107[c],mannan
s_1108[er],mannan
s_1109[er],man2mi1p__D
s_1110[m],man2mi1p__D
s_1111[er],manmi1p__D
s_1112[m],manmi1p__D
s_1148[c],mettrna
s_1149[m],mettrna
s_1150[c],ch4s
s_1151[c],mthgxl
s_1153[c],inost
s_1154[e],inost
s_1156[c],inospp1
s_1157[n],inospp1
s_1158[c],minohp
s_1159[n],minohp
s_1161[c],ttdca
s_1163[e],ttdca
s_1166[p],ttdca
s_1176[c],tdcoa
s_1179[p],tdcoa
s_1180[c],N1aspmd
s_1181[c],N1sprm
s_1182[m],acorn
s_1183[c],NPmehis
s_1184[c],chito2pdol
s_1187[c],pran
s_1188[c],4ppcys
s_1189[c],acgal1p
s_1190[c],acgam6p
s_1191[m],acg5p
s_1192[m],acglu
s_1193[c],aprut
s_1194[c],cbasp
s_1195[c],Lfmkynr
s_1196[c],Nfortyr
s_1198[c],nad
s_1199[er],nad
s_1200[m],nad
s_1201[n],nad
s_1202[p],nad
s_1203[c],nadh
s_1204[er],nadh
s_1205[m],nadh
s_1206[p],nadh
s_1207[c],nadp
s_1208[er],nadp
s_1210[m],nadp
s_1211[p],nadp
s_1212[c],nadph
s_1213[er],nadph
s_1214[m],nadph
s_1215[p],nadph
s_1216[c],ncam
s_1217[n],ncam
s_1218[c],rnam
s_1219[c],nac
s_1220[e],nac
s_1221[m],nac
s_1222[c],nicrnt
s_1223[m],nicrnt
s_1224[c],nmn
s_1225[e],nmn
s_1227[n],nmn
s_1228[p],nmn
s_1233[c],achms
s_1234[c],acser
s_1235[c],acrn
s_1236[m],acrn
s_1237[p],acrn
s_1238[c],phom
s_1239[c],ethamp
s_1240[er],ethamp
s_1241[c],suchms
s_1248[c],octa
s_1250[e],octa
s_1253[p],octa
s_1258[p],occoa
s_1259[lp],octdp
s_1260[c],ocdcea
s_1262[c],ocdce9coa
s_1265[p],ocdce9coa
s_1266[c],orn
s_1267[e],orn
s_1268[m],orn
s_1269[c],orot
s_1270[c],orot5p
s_1271[c],oaa
s_1272[e],oaa
s_1273[m],oaa
s_1274[p],oaa
s_1275[c],o2
s_1276[er],o2
s_1277[e],o2
s_1278[m],o2
s_1279[p],o2
s_1282[c],ap4a
s_1283[c],gp4g
s_1284[c],ap4g
s_1286[c],hdca
s_1288[e],hdca
s_1291[p],hdca
s_1293[c],hdcea
s_1295[e],hdcea
s_1298[p],hdcea
s_1302[c],pmtcoa
s_1303[er],pmtcoa
s_1305[p],pmtcoa
s_1307[c],pan4p
s_1308[m],pan4p
s_1309[e],pectin
s_1311[c],pendp
s_1312[lp],pendp
s_1313[m],pendp
s_1314[c],phetrna
s_1315[m],phetrna
s_1316[c],pheac
s_1317[e],pheac
s_1318[c],pacald
s_1319[e],pacald
s_1320[m],pacald
s_1321[c],pac
s_1322[c],pi
s_1323[er],pi
