s_0013[c],5s6sdihet
s_0014[n],5s6sdihet
s_0045[p],s3hydhexcoa
s_0146[m],2aceaci
s_0209[c],3deh4met
s_0217[c],3hy2is4me4oxbu
s_0263[c],45bidi1dmyinte
s_0279[c],4dip1dmyoinopen
s_0297[c],4bemet4alcaraci
s_0309[c],56bidi1dmyinte
s_0330[er],6aldgloac1ph1dmyin
s_0332[er],aamaamaamagapmi
s_0333[c],6dip1dmyoinopen
s_0334[er],almaalglacphmyin
s_0337[er],amphalmaalglacphmyin
s_0338[er],almaalmaamphalmaalglacphmyin
s_0339[er],almaamphalmaalglacphmyin
s_0414[g],alpdmanbetdman
s_0487[er],cer2a24
s_0488[g],cer2a24
s_0489[m],cer2a24
s_0490[er],cer2a26
s_0491[g],cer2a26
s_0492[m],cer2a26
s_0499[er],cer424
s_0500[g],cer424
s_0501[m],cer424
s_0502[er],cer426
s_0503[g],cer426
s_0504[m],cer426
s_0607[c],dehdara14lac
s_0608[c],de6trde8cileb4
s_0609[n],de6trde8cileb4
s_0640[lp],docdip
s_0641[lp],doddip
s_0672[c],ergstest
s_0685[c],ethace
s_0686[e],ethace
s_0694[c],fa
s_0813[lp],hendip
s_0814[lp],hepdip
s_0829[lp],hexdip
s_0834[m],hom
s_0835[n],hom
s_0845[lp],icodip
s_0859[g],mip2c
s_0861[er],mip2c124
s_0862[g],mip2c124
s_0863[m],mip2c124
s_0864[er],mip2c126
s_0865[g],mip2c126
s_0866[m],mip2c126
s_0867[er],mip2c224
s_0868[g],mip2c224
s_0869[m],mip2c224
s_0870[er],mip2c226
s_0871[g],mip2c226
s_0872[m],mip2c226
s_0873[er],mip2c2a24
s_0874[g],mip2c2a24
s_0875[m],mip2c2a24
s_0876[er],mip2c2a26
s_0877[g],mip2c2a26
s_0878[m],mip2c2a26
s_0879[er],mip2c324
s_0880[g],mip2c324
s_0881[m],mip2c324
s_0882[er],mip2c326
s_0883[g],mip2c326
s_0884[m],mip2c326
s_0885[er],mip2c424
s_0886[g],mip2c424
s_0887[m],mip2c424
s_0888[er],mip2c426
s_0889[g],mip2c426
s_0890[m],mip2c426
s_0892[g],ipc
s_0894[er],ipc124
s_0895[g],ipc124
s_0896[m],ipc124
s_0897[er],ipc126
s_0898[g],ipc126
s_0899[m],ipc126
s_0900[er],ipc224
s_0901[g],ipc224
s_0902[m],ipc224
s_0903[er],ipc226
s_0904[g],ipc226
s_0905[m],ipc226
s_0906[er],ipc2a24
s_0907[g],ipc2a24
s_0908[m],ipc2a24
s_0909[er],ipc2a26
s_0910[g],ipc2a26
s_0911[m],ipc2a26
s_0912[er],ipc324
s_0913[g],ipc324
s_0914[m],ipc324
s_0915[er],ipc326
s_0916[g],ipc326
s_0917[m],ipc326
s_0918[er],ipc424
s_0919[g],ipc424
s_0920[m],ipc424
s_0921[er],ipc426
s_0922[g],ipc426
s_0923[m],ipc426
s_1096[c],lipid
s_1114[g],mipc
s_1116[er],mipc124
s_1117[g],mipc124
s_1118[m],mipc124
s_1119[er],mipc126
s_1120[g],mipc126
s_1121[m],mipc126
s_1122[er],mipc224
s_1123[g],mipc224
s_1124[m],mipc224
s_1125[er],mipc226
s_1126[g],mipc226
s_1127[m],mipc226
s_1128[er],mipc2a24
s_1129[g],mipc2a24
s_1130[m],mipc2a24
s_1131[er],mipc2a26
s_1132[g],mipc2a26
s_1133[m],mipc2a26
s_1134[er],mipc324
s_1135[g],mipc324
s_1136[m],mipc324
s_1137[er],mipc326
s_1138[g],mipc326
s_1139[m],mipc326
s_1140[er],mipc424
s_1141[g],mipc424
s_1142[m],mipc424
s_1143[er],mipc426
s_1144[g],mipc426
s_1145[m],mipc426
s_1185[c],nndif
s_1186[e],nndif
s_1229[lp],nondip
s_1230[c],non4hydben
s_1231[c],nondiph
s_1232[lp],nondiph
s_1246[lp],octdip
s_1254[m],octaacp
s_1310[lp],pendip
s_1371[c],poly
s_1388[c],pse5pho
s_1483[lp],tetdip
s_1523[lp],tridip
s_1526[c],tri
s_1535[m],q6h2
s_1578[c],zymint1c
s_2764[c],quiaci
s_2771[m],butaacp
s_2773[m],hexaacp
s_2778[m],trabut2enoacp
s_2807[erm],s3hydhexcoa
s_2812[erm],traico2enocoa
s_2813[erm],tradoc2enocoa
s_2889[p],traico2enocoa
s_2890[p],tradoc2enocoa
s_2892[p],tra2cis9hexcoa
s_2893[p],cistet7enocoa
s_2894[p],tra2cis7tetcoa
s_2895[p],cisdod5enocoa
s_2896[p],tra2cis5dodcoa
s_2898[p],cishex7enocoa
s_2899[p],tra2cis7hexcoa
s_2900[p],cistet5enocoa
s_2901[p],tra2cis5tetcoa
s_2902[p],r3hydbutcoa
s_2905[p],r3hydicocoa
s_2906[p],r3hyddoccoa
s_2907[p],r3hydtetcoa
s_2908[p],r3hycihe9enco
s_2909[p],r3hycite7enco
s_2910[p],r3hycido5enco
s_2911[p],r3hycioc9enco
s_2912[p],r3hycihe7enco
s_2913[p],r3hycite5enco
s_2920[p],3oxocishex9enocoa
s_2921[p],3oxocistet7enocoa
s_2922[p],3oxocisdod5enocoa
s_2923[p],3oxocisoct9enocoa
s_2924[p],3oxocishex7enocoa
s_2925[p],3oxocistet5enocoa
s_2926[p],cisdec3enocoa
s_2927[p],cisdod3enocoa
s_2928[p],tra3cis5dodcoa
s_2930[p],tra3cis5tetcoa
s_2931[p],tratet3enocoa
s_2932[p],tra2tra4dodcoa
s_2933[p],tra2tra4tetcoa
s_2936[erm],1acsngl3ph161
s_2938[erm],1acsngl3ph181
s_2940[erm],agp160
s_2941[erm],agp161
s_2942[erm],agp180
s_2943[erm],agp181
s_2945[lp],1acsngl3ph161
s_2947[lp],1acsngl3ph181
s_2948[lp],agp160
s_2949[lp],agp161
s_2950[lp],agp180
s_2951[lp],agp181
s_2954[erm],pa160161
s_2955[erm],pa160181
s_2957[erm],pa161181
s_2958[erm],pa180161
s_2959[erm],pa180181
s_2960[erm],pa181161
s_2961[erm],pa181181
s_2962[lp],pa160181
s_2963[lp],pa161181
s_2964[lp],pa180181
s_2965[lp],pa181181
s_2967[erm],dag160161
s_2968[erm],dag160181
s_2970[erm],dag161181
s_2971[erm],dag180161
s_2972[erm],dag180181
s_2973[erm],dag181161
s_2975[vm],pa160161
s_2978[vm],dag160161
s_2979[vm],pa160181
s_2980[vm],dag160181
s_2983[vm],pa161181
s_2984[vm],dag161181
s_2985[vm],pa180161
s_2986[vm],dag180161
s_2987[vm],pa180181
s_2988[vm],dag180181
s_2989[vm],pa181161
s_2990[vm],dag181161
s_2991[vm],pa181181
s_2993[gm],pa160161
s_2996[gm],dag160161
s_2997[gm],pa160181
s_2998[gm],dag160181
s_3001[gm],pa161181
s_3002[gm],dag161181
s_3003[gm],pa180161
s_3004[gm],dag180161
s_3005[gm],pa180181
s_3006[gm],dag180181
s_3007[gm],pa181161
s_3008[gm],dag181161
s_3009[gm],pa181181
s_3011[erm],tag160161160
s_3012[erm],tag160181160
s_3014[erm],tag161181160
s_3015[erm],tag180161160
s_3016[erm],tag180181160
s_3017[erm],tag181161160
s_3018[erm],tag181181160
s_3019[erm],tag160161161
s_3020[erm],tag160181161
s_3022[erm],tag161181161
s_3023[erm],tag180161161
s_3024[erm],tag180181161
s_3026[erm],tag181181161
s_3027[erm],tag160161180
s_3028[erm],tag160181180
s_3029[erm],tag161161180
s_3030[erm],tag161181180
s_3031[erm],tag180161180
s_3032[erm],tag180181180
s_3033[erm],tag181161180
s_3034[erm],tag181181180
s_3035[erm],tag160161181
s_3036[erm],tag160181181
s_3038[erm],tag161181181
s_3039[erm],tag180161181
s_3040[erm],tag180181181
s_3042[erm],tag181181181
s_3043[lp],dag160161
s_3044[lp],tag160161160
s_3045[lp],dag160181
s_3046[lp],tag160181160
s_3049[lp],dag161181
s_3050[lp],tag161181160
s_3051[lp],dag180161
s_3052[lp],tag180161160
s_3053[lp],dag180181
s_3054[lp],tag180181160
s_3055[lp],dag181161
s_3056[lp],tag181161160
s_3058[lp],tag181181160
s_3059[lp],tag160161161
s_3060[lp],tag160181161
s_3062[lp],tag161181161
s_3063[lp],tag180161161
s_3064[lp],tag180181161
s_3066[lp],tag181181161
s_3067[lp],tag160161180
s_3068[lp],tag160181180
s_3069[lp],tag161161180
s_3070[lp],tag161181180
s_3071[lp],tag180161180
s_3072[lp],tag180181180
s_3073[lp],tag181161180
s_3074[lp],tag181181180
s_3075[lp],tag160161181
s_3076[lp],tag160181181
s_3078[lp],tag161181181
s_3079[lp],tag180161181
s_3080[lp],tag180181181
s_3082[lp],tag181181181
s_3084[erm],cdpdag160161
s_3085[erm],cdpdag161161
s_3086[erm],cdpdag180161
s_3087[erm],cdpdag181161
s_3088[erm],cdpdag160181
s_3089[erm],cdpdag161181
s_3090[erm],cdpdag180181
s_3091[erm],cdpdag181181
s_3092[mm],pa160161
s_3096[mm],cdpdag160161
s_3098[mm],cdpdag161161
s_3099[mm],pa180161
s_3100[mm],cdpdag180161
s_3101[mm],pa181161
s_3102[mm],cdpdag181161
s_3103[mm],pa160181
s_3104[mm],cdpdag160181
s_3105[mm],pa161181
s_3106[mm],cdpdag161181
s_3109[erm],ps160161
s_3110[erm],ps161161
s_3111[erm],ps180161
s_3112[erm],ps181161
s_3113[erm],ps160181
s_3114[erm],ps161181
s_3115[erm],ps180181
s_3116[erm],ps181181
s_3118[erm],pail160161
s_3120[erm],pail180161
s_3121[erm],pail181161
s_3122[erm],pail160181
s_3123[erm],pail161181
s_3124[erm],pail180181
s_3125[erm],pail181181
s_3126[erm],lpi161
s_3127[erm],lpi181
s_3128[mm],ps160161
s_3130[mm],pe160161
s_3131[mm],ps161161
s_3133[mm],ps180161
s_3134[mm],pe180161
s_3135[mm],ps181161
s_3136[mm],pe181161
s_3137[mm],ps160181
s_3138[mm],pe160181
s_3139[mm],ps161181
s_3140[mm],pe161181
s_3141[mm],ps180181
s_3142[mm],pe180181
s_3143[mm],ps181181
s_3144[mm],pe181181
s_3145[gm],ps160161
s_3148[gm],pe160161
s_3149[gm],ps161161
s_3151[gm],ps180161
s_3152[gm],pe180161
s_3153[gm],ps181161
s_3154[gm],pe181161
s_3155[gm],ps160181
s_3156[gm],pe160181
s_3157[gm],ps161181
s_3158[gm],pe161181
s_3159[gm],ps180181
s_3160[gm],pe180181
s_3161[gm],ps181181
s_3162[gm],pe181181
s_3163[vm],ps160161
s_3166[vm],pe160161
s_3167[vm],ps161161
s_3169[vm],ps180161
s_3170[vm],pe180161
s_3171[vm],ps181161
s_3172[vm],pe181161
s_3173[vm],ps160181
s_3174[vm],pe160181
s_3175[vm],ps161181
s_3176[vm],pe161181
s_3177[vm],ps180181
s_3178[vm],pe180181
s_3179[vm],ps181181
s_3180[vm],pe181181
s_3181[erm],pe160161
s_3184[erm],mmpe160161
s_3186[erm],mmpe161161
s_3187[erm],pe180161
s_3188[erm],mmpe180161
s_3189[erm],pe181161
s_3190[erm],mmpe181161
s_3191[erm],pe160181
s_3192[erm],mmpe160181
s_3193[erm],pe161181
s_3194[erm],mmpe161181
s_3195[erm],pe180181
s_3196[erm],mmpe180181
s_3197[erm],pe181181
s_3198[erm],mmpe181181
s_3199[erm],dmpe160161
s_3200[erm],dmpe161161
s_3201[erm],dmpe180161
s_3202[erm],dmpe181161
s_3203[erm],dmpe160181
s_3204[erm],dmpe161181
s_3205[erm],dmpe180181
s_3206[erm],dmpe181181
s_3207[erm],pc160161
s_3209[erm],pc180161
s_3210[erm],pc181161
s_3211[erm],pc160181
s_3212[erm],pc161181
s_3213[erm],pc180181
s_3214[erm],pc181181
s_3220[mm],pg1p160161
s_3221[mm],pg1p161161
s_3222[mm],pg1p180161
s_3223[mm],pg1p181161
s_3224[mm],pg1p160181
s_3225[mm],pg1p161181
s_3227[mm],pg160161
s_3229[mm],pg161161
s_3230[mm],pg180161
s_3231[mm],pg181161
s_3232[mm],pg160181
s_3233[mm],pg161181
s_3234[mm],cl160161160161
s_3235[mm],cl160161161161
s_3236[mm],cl160161180161
s_3237[mm],cl160161181161
s_3238[mm],cl160161160181
s_3239[mm],cl160161161181
s_3240[mm],cl161161160161
s_3242[mm],cl161161180161
s_3243[mm],cl161161181161
s_3244[mm],cl161161160181
s_3245[mm],cl161161161181
s_3246[mm],cl180161160161
s_3247[mm],cl180161161161
s_3248[mm],cl180161180161
s_3249[mm],cl180161181161
s_3250[mm],cl180161160181
s_3251[mm],cl180161161181
s_3252[mm],cl181161160161
s_3253[mm],cl181161161161
s_3254[mm],cl181161180161
s_3255[mm],cl181161181161
s_3256[mm],cl181161160181
s_3257[mm],cl181161161181
s_3258[mm],cl160181160161
s_3259[mm],cl160181161161
s_3260[mm],cl160181180161
s_3261[mm],cl160181181161
s_3262[mm],cl160181160181
s_3263[mm],cl160181161181
s_3264[mm],cl161181160161
s_3265[mm],cl161181161161
s_3266[mm],cl161181180161
s_3267[mm],cl161181181161
s_3268[mm],cl161181160181
s_3269[mm],cl161181161181
s_3270[mm],mlcl161160161
s_3272[mm],mlcl161161161
s_3273[mm],mlcl161180161
s_3274[mm],mlcl161181161
s_3275[mm],mlcl161160181
s_3276[mm],mlcl161161181
s_3278[mm],mlcl181160161
s_3279[mm],mlcl181161161
s_3280[mm],mlcl181180161
s_3281[mm],mlcl181181161
s_3282[mm],mlcl181160181
s_3283[mm],mlcl181161181
s_3284[mm],mlcl160161161
s_3285[mm],mlcl160161181
s_3286[mm],mlcl161161161
s_3287[mm],mlcl161161181
s_3288[mm],mlcl180161161
s_3289[mm],mlcl180161181
s_3290[mm],mlcl181161161
s_3291[mm],mlcl181161181
s_3292[mm],mlcl160181161
s_3293[mm],mlcl160181181
s_3294[mm],mlcl161181161
s_3295[mm],mlcl161181181
s_3296[mm],pc160161
s_3300[mm],pc180161
s_3302[mm],pc181161
s_3304[mm],pc160181
s_3305[mm],pc161181
s_3306[mm],pc180181
s_3307[mm],pc181181
s_3308[mm],cl181181160161
s_3309[mm],cl181181161161
s_3310[mm],cl181181180161
s_3311[mm],cl181181181161
s_3312[mm],cl181181160181
s_3313[mm],cl181181161181
s_3314[mm],cl160161181181
s_3315[mm],cl161161181181
s_3316[mm],cl180161181181
s_3317[mm],cl181161181181
s_3318[mm],cl160181181181
s_3319[mm],cl161181181181
s_3323[ce],pail160161
s_3325[ce],pail4p160161
s_3328[ce],pail180161
s_3329[ce],pail4p180161
s_3330[ce],pail181161
s_3331[ce],pail4p181161
s_3332[ce],pail160181
s_3333[ce],pail4p160181
s_3334[ce],pail161181
s_3335[ce],pail4p161181
s_3336[ce],pail180181
s_3337[ce],pail4p180181
s_3338[ce],pail181181
s_3339[ce],pail4p181181
s_3340[vm],pail160161
s_3343[vm],pail4p160161
s_3346[vm],pail180161
s_3347[vm],pail4p180161
s_3348[vm],pail181161
s_3349[vm],pail4p181161
s_3350[vm],pail160181
s_3351[vm],pail4p160181
s_3352[vm],pail161181
s_3353[vm],pail4p161181
s_3354[vm],pail180181
s_3355[vm],pail4p180181
s_3356[vm],pail181181
s_3357[vm],pail4p181181
s_3358[gm],pail160161
s_3361[gm],pail4p160161
s_3364[gm],pail180161
s_3365[gm],pail4p180161
s_3366[gm],pail181161
s_3367[gm],pail4p181161
s_3368[gm],pail160181
s_3369[gm],pail4p160181
s_3370[gm],pail161181
s_3371[gm],pail4p161181
s_3372[gm],pail180181
s_3373[gm],pail4p180181
s_3374[gm],pail181181
s_3375[gm],pail4p181181
s_3376[n],pail160161
s_3377[n],pail4p160161
s_3380[n],pail180161
s_3381[n],pail4p180161
s_3382[n],pail181161
s_3383[n],pail4p181161
s_3384[n],pail160181
s_3385[n],pail4p160181
s_3386[n],pail161181
s_3387[n],pail4p161181
s_3388[n],pail180181
s_3389[n],pail4p180181
s_3390[n],pail181181
s_3391[n],pail4p181181
s_3392[vm],pail3p160161
s_3394[vm],pail3p180161
s_3395[vm],pail3p181161
s_3396[vm],pail3p160181
s_3397[vm],pail3p161181
s_3398[vm],pail3p180181
s_3399[vm],pail3p181181
s_3400[n],pail45bp160161
s_3401[n],pail45bp161161
s_3402[n],pail45bp180161
s_3403[n],pail45bp181161
s_3404[n],pail45bp160181
s_3405[n],pail45bp161181
s_3406[n],pail45bp180181
s_3407[n],pail45bp181181
s_3408[ce],pail45bp160161
s_3409[ce],pail45bp161161
s_3410[ce],pail45bp180161
s_3411[ce],pail45bp181161
s_3412[ce],pail45bp160181
s_3413[ce],pail45bp161181
s_3414[ce],pail45bp180181
s_3415[ce],pail45bp181181
s_3416[vm],pail35bp160161
s_3417[vm],pail35bp161161
s_3418[vm],pail35bp180161
s_3419[vm],pail35bp181161
s_3420[vm],pail35bp160181
s_3421[vm],pail35bp161181
s_3422[vm],pail35bp180181
s_3423[vm],pail35bp181181
s_3433[erm],epiole
s_3434[erm],epipal
s_3436[erm],fecole
s_3437[erm],fecpal
s_3439[erm],lanole
s_3440[erm],lanpal
s_3442[erm],ergole
s_3443[erm],ergpal
s_3445[erm],zymole
s_3446[erm],zympal
s_3448[ce],pc160161
s_3454[ce],pc180161
s_3456[ce],pc181161
s_3458[ce],pc160181
s_3460[ce],pc161181
s_3461[ce],pc180181
s_3462[ce],pc181181
s_3465[ce],pe160161
s_3469[ce],pe180161
s_3471[ce],pe181161
s_3473[ce],pe160181
s_3474[ce],pe161181
s_3475[ce],pe180181
s_3476[ce],pe181181
s_3478[ce],ps160161
s_3479[ce],agps160
s_3480[ce],ps161161
s_3481[ce],agps161
s_3482[ce],ps180161
s_3483[ce],agps180
s_3484[ce],ps181161
s_3485[ce],agps181
s_3486[ce],ps160181
s_3487[ce],ps161181
s_3488[ce],ps180181
s_3489[ce],ps181181
s_3492[ce],1acy161
s_3494[ce],1acy181
s_3496[c],pail45bp160161
s_3497[c],dag160161
s_3499[c],pail45bp161161
s_3501[c],pail45bp180161
s_3502[c],dag180161
s_3503[c],pail45bp181161
s_3504[c],dag181161
s_3505[c],pail45bp160181
s_3506[c],dag160181
s_3507[c],pail45bp161181
s_3508[c],dag161181
s_3509[c],pail45bp180181
s_3510[c],dag180181
s_3511[c],pail45bp181181
s_3513[n],dag160161
s_3515[n],dag180161
s_3516[n],dag181161
s_3517[n],dag160181
s_3518[n],dag161181
s_3519[n],dag180181
s_3521[mm],dag160161
s_3523[mm],dag180161
s_3524[mm],dag181161
s_3525[mm],dag160181
s_3526[mm],dag161181
s_3527[ce],pa160161
s_3529[ce],pa180161
s_3530[ce],pa181161
s_3531[ce],pa160181
s_3532[ce],pa161181
s_3533[ce],pa180181
s_3534[ce],pa181181
s_3535[ce],pail3p160161
s_3538[ce],pail3p180161
s_3539[ce],pail3p181161
s_3540[ce],pail3p160181
s_3541[ce],pail3p161181
s_3542[ce],pail3p180181
s_3543[ce],pail3p181181
s_3544[c],pail3p160161
s_3545[c],pail160161
s_3548[c],pail3p180161
s_3549[c],pail180161
s_3550[c],pail3p181161
s_3551[c],pail181161
s_3552[c],pail3p160181
s_3553[c],pail160181
s_3554[c],pail3p161181
s_3555[c],pail161181
s_3556[c],pail3p180181
s_3557[c],pail180181
s_3558[c],pail3p181181
s_3559[c],pail181181
s_3560[erm],pail3p160161
s_3562[erm],pail3p180161
s_3563[erm],pail3p181161
s_3564[erm],pail3p160181
s_3565[erm],pail3p161181
s_3566[erm],pail3p180181
s_3567[erm],pail3p181181
s_3568[gm],pail3p160161
s_3570[gm],pail3p180161
s_3571[gm],pail3p181161
s_3572[gm],pail3p160181
s_3573[gm],pail3p161181
s_3574[gm],pail3p180181
s_3575[gm],pail3p181181
s_3576[c],pail4p160161
s_3578[c],pail4p180161
s_3579[c],pail4p181161
s_3580[c],pail4p160181
s_3581[c],pail4p161181
s_3582[c],pail4p180181
s_3583[c],pail4p181181
s_3584[erm],pail4p160161
s_3586[erm],pail4p180161
s_3587[erm],pail4p181161
s_3588[erm],pail4p160181
s_3589[erm],pail4p161181
s_3590[erm],pail4p180181
s_3591[erm],pail4p181181
s_3592[ce],pail35bp160161
s_3593[ce],pail35bp161161
s_3594[ce],pail35bp180161
s_3595[ce],pail35bp181161
s_3596[ce],pail35bp160181
s_3597[ce],pail35bp161181
s_3598[ce],pail35bp180181
s_3599[ce],pail35bp181181
s_3600[c],pail35bp160161
s_3601[c],pail35bp161161
s_3602[c],pail35bp180161
s_3603[c],pail35bp181161
s_3604[c],pail35bp160181
s_3605[c],pail35bp161181
s_3606[c],pail35bp180181
s_3607[c],pail35bp181181
s_3608[erm],pail45bp160161
s_3609[erm],pail45bp161161
s_3610[erm],pail45bp180161
s_3611[erm],pail45bp181161
s_3612[erm],pail45bp160181
s_3613[erm],pail45bp161181
s_3614[erm],pail45bp180181
s_3615[erm],pail45bp181181
s_3616[vm],dag2p160161
s_3617[vm],dag2p161161
s_3618[vm],dag2p180161
s_3619[vm],dag2p181161
s_3620[vm],dag2p160181
s_3621[vm],dag2p161181
s_3622[vm],dag2p180181
s_3623[vm],dag2p181181
s_3624[gm],dag2p160161
s_3625[gm],dag2p161161
s_3626[gm],dag2p180161
s_3627[gm],dag2p181161
s_3628[gm],dag2p160181
s_3629[gm],dag2p161181
s_3630[gm],dag2p180181
s_3631[gm],dag2p181181
s_3634[c],1acsngl3ph161
s_3635[c],mag161
s_3638[c],1acsngl3ph181
s_3642[vm],1acsngl3ph161
s_3643[vm],mag161
s_3646[vm],1acsngl3ph181
s_3650[gm],1acsngl3ph161
s_3651[gm],mag161
s_3654[gm],1acsngl3ph181
s_3656[lp],ergpal
s_3658[lp],ergole
s_3659[lp],epipal
s_3661[lp],epiole
s_3662[lp],fecpal
s_3663[lp],fecole
s_3664[lp],lanpal
s_3666[lp],lanole
s_3667[lp],zympal
s_3668[lp],zymole
s_3669[ce],zympal
s_3670[ce],zymole
s_3672[lp],mag161
s_3675[m],dag160181
s_3678[m],dag161181
s_3679[m],mag161
s_3680[m],dag180181
s_3686[lp],pe160181
s_3688[lp],pe161181
s_3690[lp],pe180181
s_3692[lp],pe181181
s_3693[lp],pc160161
s_3697[lp],pc180161
s_3699[lp],pc181161
s_3701[lp],pc160181
s_3702[lp],pc161181
s_3703[lp],pc180181
s_3704[lp],pc181181
s_3705[lp],pe160161
s_3707[lp],pe180161
s_3708[lp],pe181161
s_3709[erm],ergstest
s_3718[c],carbohydrate
s_3721[g],cer
s_3722[c],cer
s_3723[c],mip2c
s_3724[c],ipc
s_3725[c],mipc
s_3726[er],lcb
s_3727[c],lcb
s_3728[er],lcbp
s_3729[c],lcbp
s_3730[erm],pa
s_3731[c],pa
s_3732[erm],dag
s_3733[c],dag
s_3734[erm],lpi
s_3735[c],lpi
s_3736[mm],pg
s_3737[c],pg
s_3738[mm],cl
s_3739[c],cl
s_3740[c],c160chain
s_3741[c],c161chain
s_3742[c],c180chain
s_3743[c],c181chain
s_3744[c],c240chain
s_3745[c],c260chain
s_3746[c],lipidbackbone
s_3747[c],lipidchain
s_3760[c],adpdrib1pho
s_3762[c],qui
s_3763[c],14ben
s_3767[er],nnchi
s_3768[c],drib5pho
s_3771[er],g0017
s_3773[er],g0001
s_3774[er],g00011
s_3784[m],sulcarh
s_3786[m],sulcarsh
s_3789[c],3chlalc
s_3790[c],3chl
s_3791[c],3hydbenalc
s_3792[c],3hydben
s_3795[c],4isoalc
s_3796[c],pcumald
s_3806[c],4hyd4met2oxoglu
s_3807[c],lmetssoxi
s_3816[c],cytcllys
s_3817[c],cytcn6metllys
s_3819[n],llyshis
s_3821[n],n6metllyshis
s_3828[c],sben
s_3829[c],benz
s_3830[er],rx
s_3832[er],hx
s_3833[er],rsglu
s_3834[c],rx
s_3835[c],hx
s_3836[c],rsglu
s_3841[c],thr3hydlasp
s_3842[p],rx
s_3844[p],hx
s_3845[p],rsglu
s_3851[c],cya
s_3852[c],alddrib5pho
s_3853[c],rscys
s_3854[c],ssublcys
s_3856[c],glytrnala
s_3857[c],dtyrtrntyr
s_3858[c],dtyr
s_3863[m],3hyd2metcoa
s_3865[e],ste
s_3866[c],ste
s_3869[c],monaciami
s_3870[c],car
s_3873[c],ben
s_3876[c],proctersfarlcys
s_3877[c],prctesfalcymees
s_3879[er],g0014
s_3884[c],prot
s_3885[c],largpro
s_3886[er],proasp
s_3887[er],g00008
s_3888[er],doldip
s_3889[er],g00009
s_3891[er],g106
s_3893[er],g01
s_3894[er],g00
s_3895[er],g000
s_3896[er],g0000
s_3900[v],alpdmann
s_3901[v],alpdman
s_3902[v],nonglysugacc
s_3903[c],lthr
s_3909[c],suldon
s_3910[c],adp5eth4met2car
s_3911[er],dolbetdglupho
s_3912[er],g10599
s_3917[c],apo
s_3918[c],pron6liplys
s_3923[c],n4oxoglulcys
s_3924[m],n4oxoglulcys
s_3927[c],rib5tri
s_3928[c],rib5pho
s_3929[c],2deo5tri
s_3930[c],2deo5pho
s_3932[er],g00012
s_3934[c],eth
s_3940[c],pepdiph
s_3941[c],pepdip
s_3942[p],8oxodgt
s_3943[p],8oxodgm
s_3944[m],apo
s_3945[m],pron6octlys
s_3947[m],pron6liplys
s_3951[c],Glc_aD
s_3959[c],2pro
s_3960[c],pro
s_3975[c],tra3chlald
s_3976[c],tra3chlaci
s_3977[c],cis3chlald
s_3978[c],cis3chlaci
s_3979[c],chl
s_3980[c],chlaci
s_3983[c],2tra6trafar
s_3984[c],faraci
s_3985[erm],pho
s_3986[gm],pho
s_3988[c],1olesngly
s_3989[er],g10
s_3990[er],g00006
s_3993[er],g105
s_3994[er],g1059
s_3995[er],g10597
s_3996[er],g00007
s_4001[er],g10598
s_4002[er],g00149
s_4003[er],g001
s_4004[m],suldon
s_4006[m],ssullcysdes
s_4007[m],disfor
s_4008[m],ssucydedifoscprco
s_4018[c],pol
s_4022[m],por
s_4023[c],por
s_4024[c],sta
s_4028[m],rx
s_4029[m],hx
s_4030[m],rsglu
s_4033[c],pron6acellys
s_4044[c],thy3mon
s_4045[e],thy3mon
s_4046[c],thy5mon
s_4047[e],thy5mon
s_4066[c],gua2mon
s_4067[e],gua2mon
s_4072[c],cysspho
s_4075[e],cysspho
s_4076[c],hyp
s_4081[c],uri2pho
s_4082[e],uri2pho
s_4088[c],npho
s_4090[e],npho
s_4100[c],cyt2pho
s_4101[e],cyt2pho
s_4131[e],tur
s_4136[c],3oxa3
s_4137[e],3oxa3
s_4187[c],2aceaci
s_4205[c],cofactor
s_4206[c],ion
